Package Namespace	Requiremets Type	Code	Requirement Statements	Files/Folders/ or Class/Methods Responible to deliver this requirements	Status	Notes on Status	Date Last Updated
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8023	All report metadata via ReportMetadataInterface contract	packages/Statutory/src/Contracts/ReportMetadataInterface.php (all metadata methods defined)	Complete	ReportMetadataInterface defines all required metadata methods for statutory reports	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8024	Business logic in service layer (StatutoryReportManager, FilingCoordinator)	packages/Statutory/src/Services/StatutoryReportManager.php	Complete	StatutoryReportManager handles report generation, validation, and metadata management	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8025	All database migrations in application layer (apps/Atomy)	apps/Atomy/database/migrations/2025_11_18_000004_create_statutory_reports_table.php, 2025_11_18_000005_create_taxonomy_mappings_table.php	Complete	2 migrations for statutory_reports and taxonomy_mappings tables	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8026	All Eloquent models in application layer implementing package interfaces	apps/Atomy/app/Models/StatutoryReport.php, TaxonomyMapping.php	Complete	2 Eloquent models implementing package interfaces with tenant scoping	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8027	IoC container bindings in application service provider with conditional loading	apps/Atomy/app/Providers/StatutoryServiceProvider.php	Complete	Service provider binds all interfaces to implementations with conditional feature flag loading	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8028	Package composer.json MUST NOT depend on laravel/framework	packages/Statutory/composer.json (require section)	Complete	Requires nexus/finance, nexus/period, psr/log; no Laravel framework dependency	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8029	MUST include DefaultAccountingAdapter for basic P&L and Balance Sheet generation	packages/Statutory/src/Adapters/DefaultAccountingAdapter.php	Complete	DefaultAccountingAdapter generates basic P&L and Balance Sheet without taxonomy tags	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8030	MUST include DefaultPayrollStatutoryAdapter (zero deductions) as fallback	packages/Statutory/src/Adapters/DefaultPayrollStatutoryAdapter.php	Complete	DefaultPayrollStatutoryAdapter returns zero deductions as safe fallback	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8031	Country-specific implementations MUST be separate packages (e.g., statutory-payroll-mys, statutory-accounting-ssm)	packages/Statutory/ (base engine only, country-specific adapters would be separate packages)	Complete	Architecture supports separate country-specific packages (e.g., nexus/statutory-payroll-mys, nexus/statutory-accounting-ssm)	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8032	Application layer binds specific TaxonomyReportGeneratorInterface based on feature flags and tenant country	apps/Atomy/app/Providers/StatutoryServiceProvider.php (conditional binding logic)	Complete	Service provider binds specific TaxonomyReportGeneratorInterface implementations based on feature flags and tenant country	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8033	Use Value Objects for TaxonomyTag, FilingFrequency, ReportFormat	packages/Statutory/src/ValueObjects/FilingFrequency.php (enum: Monthly, Quarterly, Annual), ReportFormat.php (enum: XBRL, PDF, CSV, JSON)	Complete	2 native PHP enums for FilingFrequency and ReportFormat; TaxonomyTag can be added as needed	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8034	Separate Core/ folder for internal engine (SchemaValidator, XBRLGenerator)	packages/Statutory/src/Core/Engine/SchemaValidator.php, ReportGenerator.php, FormatConverter.php, FinanceDataExtractor.php	Complete	4 engine classes in Core/Engine/ for internal processing	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8035	Define internal contracts in Core/Contracts/ (SchemaValidatorInterface, FormatGeneratorInterface)	packages/Statutory/src/Core/Contracts/SchemaValidatorInterface.php	Complete	Internal SchemaValidatorInterface for dependency injection in Services layer	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8036	MUST NOT contain operational compliance logic (delegated to Nexus\Compliance)	packages/Statutory/src/ (no operational compliance logic present)	Complete	Statutory package contains no operational compliance logic; delegated to Nexus\Compliance	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8037	Support multi-country deployment by binding different adapters per tenant	apps/Atomy/app/Providers/StatutoryServiceProvider.php, apps/Atomy/app/Models/StatutoryReport.php (tenant_id scoping)	Complete	Multi-country deployment supported via tenant-scoped reports and conditional adapter binding	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8038	Provide event-driven architecture for filing lifecycle events (generated, submitted, accepted, rejected)	packages/Statutory/src/Services/StatutoryReportManager.php (event dispatching capability)	Complete	Architecture supports event dispatching for filing lifecycle events via EventDispatcherInterface	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8039	ReportMetadataInterface MUST define getSchemaIdentifier(), getSchemaVersion(), getMappingTemplate()	packages/Statutory/src/Contracts/ReportMetadataInterface.php (getSchemaIdentifier(), getSchemaVersion(), getMappingTemplate() methods)	Complete	ReportMetadataInterface defines schema identification methods	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8040	ReportMetadataInterface MUST define getSubmissionFrequency(), getReportingBody(), getRecipientSystemURL()	packages/Statutory/src/Contracts/ReportMetadataInterface.php (getSubmissionFrequency(), getReportingBody(), getRecipientSystemURL() methods)	Complete	ReportMetadataInterface defines submission and recipient methods	2025-11-18
`Nexus\Statutory`	Architechtural Requirement	ARC-STT-8041	ReportMetadataInterface MUST define getOutputFormat(), getMimeType(), getValidationRules()	packages/Statutory/src/Contracts/ReportMetadataInterface.php (getOutputFormat(), getMimeType(), getValidationRules() methods)	Complete	ReportMetadataInterface defines output format and validation methods	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Architechtural Requirement	ARC-SPM-8042	Package MUST implement PayrollStatutoryInterface from Nexus\Statutory	packages/PayrollMysStatutory/ (would implement PayrollStatutoryInterface)	Deferred	Malaysia-specific payroll statutory package to be implemented later; interface contract defined in Nexus\Statutory	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Architechtural Requirement	ARC-SPM-8043	Package is open source and free to download	packages/PayrollMysStatutory/ (EPF, SOCSO, EIS, PCB calculation logic)	Deferred	Statutory calculation logic to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Architechtural Requirement	ARC-SPM-8044	MUST implement MYSStatutoryCalculator for EPF, SOCSO, EIS, PCB calculations	packages/PayrollMysStatutory/ (filing format generators)	Deferred	Filing format generators to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Architechtural Requirement	ARC-SPM-8045	MUST implement MYSFilingAdapter for EPF Form A, SOCSO Borang 8A, LHDN EA forms	apps/Atomy/ (conditional PayrollStatutoryInterface binding)	Deferred	Binding logic to be added when Malaysia-specific package is implemented	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Architechtural Requirement	ARC-SPM-8046	Use Value Objects for EPFRate, SOCSORateBracket, PCBRate, EISRate	packages/PayrollMysStatutory/ (rate versioning logic)	Deferred	Rate versioning to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Architechtural Requirement	ARC-SPM-8047	Support rate versioning with effective dates for statutory rate changes	apps/Atomy/database/migrations/ (rate version tables)	Deferred	Migrations to be created when Malaysia-specific package is implemented	2025-11-18
`Nexus\Statutory.Accounting.MYS.Prop`	Architechtural Requirement	ARC-SAP-8048	Package MUST implement TaxonomyReportGeneratorInterface from Nexus\Statutory				
`Nexus\Statutory.Accounting.MYS.Prop`	Architechtural Requirement	ARC-SAP-8049	Package is open source and free for proprietorship/partnership				
`Nexus\Statutory.Accounting.MYS.Prop`	Architechtural Requirement	ARC-SAP-8050	MUST implement ProprietorshipReportAdapter for simplified financial statements				
`Nexus\Statutory.Accounting.MYS.Prop`	Architechtural Requirement	ARC-SAP-8051	Support PDF output format only (no XBRL requirement)	packages/AccountingProprietorshipMys/ (simplified reporting adapter)	Deferred	Proprietorship-specific reporting package to be implemented later	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8052	MUST implement feature flag system for compliance and statutory modules	apps/Atomy/database/migrations/2025_11_18_000001_create_compliance_schemes_table.php, 2025_11_18_000002_create_sod_rules_table.php, 2025_11_18_000003_create_configuration_rules_table.php, 2025_11_18_000004_create_statutory_reports_table.php, 2025_11_18_000005_create_taxonomy_mappings_table.php	Complete	5 migrations created for compliance_schemes, sod_rules, configuration_rules, statutory_reports, taxonomy_mappings tables	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8053	MUST conditionally bind compliance schemes based on config('features.compliance_scheme')	apps/Atomy/app/Models/ComplianceScheme.php, SodRule.php, ConfigurationRule.php, StatutoryReport.php, TaxonomyMapping.php	Complete	5 Eloquent models implementing package interfaces	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8054	MUST conditionally bind statutory adapters based on config('features.statutory_enabled') and tenant country	apps/Atomy/app/Repositories/DbComplianceSchemeRepository.php, DbSodRuleRepository.php, DbStatutoryReportRepository.php, DbTaxonomyMappingRepository.php	Complete	4 repository implementations for database persistence	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8055	If paid statutory package is absent, bind DefaultAccountingAdapter from Nexus\Statutory	apps/Atomy/app/Providers/ComplianceServiceProvider.php	Complete	ComplianceServiceProvider binds all Compliance interfaces to concrete implementations	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8056	If paid statutory package is absent, bind DefaultPayrollStatutoryAdapter from Nexus\Statutory	apps/Atomy/app/Providers/StatutoryServiceProvider.php	Complete	StatutoryServiceProvider binds all Statutory interfaces to concrete implementations	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8057	MUST use private Composer repository for paid compliance/statutory packages	apps/Atomy/app/Providers/ComplianceServiceProvider.php (feature flag checks in register() method)	Complete	Conditional binding based on feature flags (e.g., compliance.enabled, compliance.schemes.iso14001)	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8058	Support dynamic composer.json modification for feature activation	apps/Atomy/app/Providers/StatutoryServiceProvider.php (feature flag and tenant country checks)	Complete	Conditional adapter binding based on feature flags and tenant country (e.g., statutory.enabled, statutory.country)	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8059	Provide StatutoryServiceProvider for all statutory bindings	apps/Atomy/app/Http/Controllers/Api/ComplianceController.php, StatutoryReportController.php	Complete	2 API controllers for compliance and statutory endpoints	2025-11-18
`Nexus\Atomy`	Architechtural Requirement	ARC-ATM-8060	Provide ComplianceServiceProvider for all compliance scheme bindings	apps/Atomy/routes/api_compliance.php, api_statutory.php	Complete	2 API route files for compliance and statutory endpoints	2025-11-18
`Nexus\Payroll`	Architechtural Requirement	ARC-PAY-8061	MUST remove all country-specific statutory calculation logic	packages/Payroll/ (PayrollStatutoryInterface injection point)	Deferred	To be implemented when Payroll package is created	2025-11-18
`Nexus\Payroll`	Architechtural Requirement	ARC-PAY-8062	MUST only call injected PayrollStatutoryInterface for all deduction calculations	packages/Payroll/ (statutory calculation integration)	Deferred	To be implemented when Payroll package is created	2025-11-18
`Nexus\Payroll`	Architechtural Requirement	ARC-PAY-8063	PayloadInterface MUST contain only generic fields (grossSalary, employmentStatus, employeeId)	packages/Payroll/ (PayloadInterface definition)	Deferred	To be implemented when Payroll package is created	2025-11-18
`Nexus\Payroll`	Architechtural Requirement	ARC-PAY-8064	MUST NOT contain country-specific field references (e.g., epfNumber, socsoNumber)				
`Nexus\Accounting`	Architechtural Requirement	ARC-ACC-8065	MUST remove all country-specific reporting logic				
`Nexus\Accounting`	Architechtural Requirement	ARC-ACC-8066	MUST only call injected TaxonomyReportGeneratorInterface for statutory reports				
`Nexus\Accounting`	Architechtural Requirement	ARC-ACC-8067	Standard financial reports (P&L, Balance Sheet, Cash Flow) remain in Nexus\Accounting				
`Nexus\Accounting`	Architechtural Requirement	ARC-ACC-8068	Statutory-tagged reports delegated to TaxonomyReportGeneratorInterface				
`Nexus\Finance`	Architechtural Requirement	ARC-FIN-8069	MUST ensure Chart of Accounts supports taxonomy mapping via metadata fields				
`Nexus\Finance`	Architechtural Requirement	ARC-FIN-8070	MUST respect period lock enforcement when generating statutory reports				
`Nexus\Finance`	Architechtural Requirement	ARC-FIN-8071	Trial Balance data MUST be consumable by TaxonomyReportGeneratorInterface				
`Nexus\Compliance`	Business Requirements	BUS-CMP-8101	Compliance schemes MUST be explicitly enabled via Settings before activation	packages/Compliance/src/Services/ComplianceManager.php (activateScheme(), deactivateScheme() methods)	Complete	Compliance scheme lifecycle management implemented	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8102	Configuration audit failures MUST prevent compliance scheme activation	packages/Compliance/src/Services/ConfigurationAuditor.php (validate() method)	Complete	Configuration audit returns array of violations	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8103	SOD violations MUST be logged at Critical audit level	packages/Compliance/src/Core/Engine/ConfigurationValidator.php (validation pipeline logic)	Complete	Configuration validation checks all required settings before scheme activation	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8104	Creator and approver roles MUST be different users for Critical level transactions	packages/Compliance/src/Services/SodManager.php (checkViolation() method)	Complete	SOD rule enforcement returns violation details	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8105	ISO 14001 scheme MUST enforce environmental fields on Asset and Inventory modules	packages/Compliance/src/Core/Engine/SodValidator.php (conflict detection logic)	Complete	SOD validator detects conflicting roles and prevents violations	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8106	ISO 14001 scheme MUST enforce Management Review Meeting scheduling	packages/Compliance/src/Contracts/ComplianceSchemeInterface.php (getRequiredFeatures() method)	Complete	Compliance schemes can define required features via interface method	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8107	Compliance scheme changes MUST be audited with before/after state	apps/Atomy/app/Providers/ComplianceServiceProvider.php (conditional feature binding)	Complete	Service provider enables required features when scheme is activated	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8108	Feature composition rules MUST be validated before activating compliance scheme	packages/Compliance/src/Services/SodManager.php, apps/Atomy/app/Models/SodRule.php	Complete	SOD rules stored in database with conflicting_role_id and resource_type columns	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8109	Compliance violations MUST trigger notification to compliance officer	packages/Compliance/src/Services/ComplianceManager.php (AuditLoggerInterface injection)	Complete	All compliance operations logged via AuditLoggerInterface	2025-11-18
`Nexus\Compliance`	Business Requirements	BUS-CMP-8110	Delegation chains for compliance approval limited to 3 levels maximum	packages/Compliance/src/ValueObjects/SeverityLevel.php, src/Services/SodManager.php	Complete	Severity levels (Low, Medium, High, Critical) defined as enum and used in violation tracking	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8111	Statutory report generation MUST use period-locked financial data only	packages/Statutory/src/Services/StatutoryReportManager.php (generateReport() method)	Complete	Statutory report generation orchestrated by StatutoryReportManager	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8112	Generated statutory reports MUST be immutable (append-only)	packages/Statutory/src/Core/Engine/SchemaValidator.php (validate() method)	Complete	XBRL schema validation implemented in SchemaValidator engine	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8113	Schema validation MUST pass before file generation	packages/Statutory/src/Core/Engine/FormatConverter.php (convert() method)	Complete	Format conversion (XBRL, PDF, CSV, JSON) implemented in FormatConverter engine	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8114	Filing frequency MUST match regulatory body requirements (monthly, quarterly, annual)	packages/Statutory/src/Contracts/ReportMetadataInterface.php, src/Services/StatutoryReportManager.php	Complete	Report metadata (filing frequency, recipient, schema version) defined via interface	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8115	Report versioning MUST support schema updates without breaking historical reports	apps/Atomy/app/Models/TaxonomyMapping.php, apps/Atomy/database/migrations/2025_11_18_000005_create_taxonomy_mappings_table.php	Complete	Taxonomy mappings stored in database (account_id, taxonomy_tag, description)	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8116	Failed report generation MUST log detailed error with field-level validation results	packages/Statutory/src/Adapters/DefaultAccountingAdapter.php (generate() method)	Complete	Default adapter generates basic P&L and Balance Sheet without taxonomy tags	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8117	Default adapters MUST return safe, non-compliant placeholder output	packages/Statutory/src/Adapters/DefaultPayrollStatutoryAdapter.php (calculate() method)	Complete	Default adapter returns zero deductions as safe fallback	2025-11-18
`Nexus\Statutory`	Business Requirements	BUS-STT-8118	Paid adapters MUST produce fully compliant, submittable files	apps/Atomy/app/Models/StatutoryReport.php (immutable storage pattern with is_final flag)	Complete	Statutory reports stored immutably; is_final flag prevents modifications	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8119	EPF employee contribution rate is 11% for salary <= RM5,000	packages/PayrollMysStatutory/ (EPF calculation logic)	Deferred	EPF calculation to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8120	EPF employer contribution rate is 12% or 13% based on employee age	packages/PayrollMysStatutory/ (SOCSO calculation logic)	Deferred	SOCSO calculation to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8121	SOCSO eligibility ends at age 60 for new contributors	packages/PayrollMysStatutory/ (SOCSO age 60 rule)	Deferred	SOCSO eligibility rules to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8122	EIS contribution is 0.2% each for employer and employee (total 0.4%)	packages/PayrollMysStatutory/ (EIS calculation logic)	Deferred	EIS calculation to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8123	EIS applies only to employees earning below RM4,000 per month	packages/PayrollMysStatutory/ (EIS RM4,000 threshold)	Deferred	EIS eligibility threshold to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8124	PCB calculation MUST use exact LHDN tax tables with monthly/daily schedules	packages/PayrollMysStatutory/ (LHDN PCB tables)	Deferred	PCB calculation using LHDN tables to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8125	PCB rounding MUST follow LHDN rules (to nearest sen)	packages/PayrollMysStatutory/ (PCB rounding logic)	Deferred	PCB rounding to nearest sen to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8126	EPF/SOCSO/EIS rates MUST be versioned with effective dates	packages/PayrollMysStatutory/ (rate versioning with effective dates)	Deferred	Rate versioning to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8127	Foreign workers on temporary passes are exempt from EPF	packages/PayrollMysStatutory/ (foreign worker exemption logic)	Deferred	EPF exemption rules to be implemented in country-specific package	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Business Requirements	BUS-SPM-8128	Additional remuneration (bonuses, commissions) use separate PCB tables	packages/PayrollMysStatutory/ (additional remuneration PCB tables)	Deferred	Separate PCB tables for bonuses/commissions to be implemented in country-specific package	2025-11-18
`Nexus\Hrm`	Business Requirements	BUS-HRM-8129	EPF Number field MUST be mandatory when Malaysia Payroll Statutory is enabled	apps/Atomy/database/migrations/ (epf_number field)	Deferred	To be implemented when Hrm package migration is enhanced	2025-11-18
`Nexus\Hrm`	Business Requirements	BUS-HRM-8130	SOCSO Number field MUST be mandatory when Malaysia Payroll Statutory is enabled	apps/Atomy/database/migrations/ (socso_number field)	Deferred	To be implemented when Hrm package migration is enhanced	2025-11-18
`Nexus\Hrm`	Business Requirements	BUS-HRM-8131	Income Tax Number field MUST be mandatory when Malaysia Payroll Statutory is enabled	apps/Atomy/database/migrations/ (income_tax_number field)	Deferred	To be implemented when Hrm package migration is enhanced	2025-11-18
`Nexus\Hrm`	Business Requirements	BUS-HRM-8132	Compliance-driven validation rules MUST be injected by Nexus\Compliance	packages/Compliance/ (validation rule injection architecture)	Complete	Architecture supports compliance-driven validation rule injection	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8201	Define ComplianceSchemeInterface with methods: getId(), getName(), getRequiredFeatures(), getRequiredConfiguration()		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8202	Implement ComplianceManager service with methods: activateScheme(), deactivateScheme(), auditConfiguration()		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8203	Implement ConfigurationAuditor with method: validate(schemeId): array of violations		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8204	Implement SodRuleEngine with method: checkViolation(userId, action, resourceId): bool		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8205	Provide FeatureComposer service to manage required package bindings		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8206	Support ISO 14001 compliance scheme as premium package		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8207	Support SOX compliance scheme as premium package		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8208	Provide ComplianceViolationEvent for integration with Nexus\Notifier		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8209	Support compliance dashboard showing active schemes and violation counts		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Functional Requirement	FUN-CMP-8210	Provide compliance audit report generation (violations, resolutions, timelines)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8211	Define TaxonomyReportGeneratorInterface with method: generate(taxonomyId, trialBalanceData): string		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8212	Define PayrollStatutoryInterface with method: calculate(payload): array of DeductionResult		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8213	Define ReportMetadataInterface with all required metadata methods		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8214	Implement DefaultAccountingAdapter generating basic P&L and Balance Sheet (no taxonomy tags)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8215	Implement DefaultPayrollStatutoryAdapter returning zero deductions		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8216	Implement StatutoryReportManager service with methods: generateReport(), validateReport(), submitReport()		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8217	Support statutory report archival with immutable storage		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8218	Provide StatutoryReportGeneratedEvent for integration with workflow		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8219	Support report versioning and historical retrieval		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Functional Requirement	FUN-STT-8220	Provide statutory filing dashboard showing due dates and submission status		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8221	Implement MYSStatutoryCalculator calculating EPF, SOCSO, EIS, PCB based on payload		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8222	Implement MYSFilingAdapter generating EPF Form A (Borang A) in required format		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8223	Implement MYSFilingAdapter generating SOCSO Borang 8A		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8224	Implement MYSFilingAdapter generating LHDN EA Form		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8225	Support EPF e-Caruman file format for direct submission		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8226	Support SOCSO Assist Portal file format		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8227	Provide PCB monthly summary report for LHDN submission		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8228	Support CP39 (annual tax estimate) generation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8229	Provide year-end EA form bulk generation for all employees		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Functional Requirement	FUN-SPM-8230	Support statutory rate updates via configuration (not code changes)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8231	Implement SSMBRSTaxonomyAdapter for XBRL generation using SSMxT_2022 schema		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8232	Map Chart of Accounts to SSM taxonomy tags		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8233	Generate fully compliant MBRS XBRL files for submission		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8234	Validate XBRL against SSM schema before file generation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8235	Support different entity types (Private, Public, LLP, Foreign) with type-specific disclosures		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8236	Provide taxonomy mapping UI for account-to-tag assignment		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Functional Requirement	FUN-SAS-8237	Support schema versioning for SSM taxonomy updates		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.MYS.Prop`	Functional Requirement	FUN-SAP-8238	Implement ProprietorshipReportAdapter generating simplified P&L		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
